name,type,pos,apos,lpos,bran,outDia,thick,normal,interPos,p3Pos,outDia2,thick2,rest,mass,wvol,remark,Ispec,material
 =21945/52629,ELBO,X 89698mm Y 9372mm Z 40217mm,X 89698mm Y 9372mm Z 39988mm,X 89469mm Y 9372mm Z 40217mm,ZK-523-150A_002/B1,168.3,3.4,   0.000  -1.000   0.000,X 89667mm Y 9372mm Z 40102mm+X 89584mm Y 9372mm Z 40186mm,,0,0,,7.16,89469.4+9227.4+39988.5+89842.1+9515.6+40361.2,,60,A312_TP304L
 =21945/551798,TUBI,X 89359mm Y 9372mm Z 40217mm,X 89469mm Y 9372mm Z 40217mm,X 89248mm Y 9372mm Z 40217mm,ZK-523-150A_002/B1,168.3,3.4,   0.000   0.000   1.000,,,0,0,,3.0925,89248+9227.4+40073+89469.4+9515.7+40361.3,,60,A312_TP304L
 =30137/53864,TUBI,X 88778mm Y 9372mm Z 40217mm,X 89248mm Y 9372mm Z 40217mm,X 88308mm Y 9372mm Z 40217mm,ZK-523-150A_002/B1,168.3,3.4,   0.000   0.000  -1.000,,,0,0,,13.132,88307.8+9227.4+40073+89248+9515.7+40361.3,,60,A312_TP304L
 =21945/499214,UBOLT,X 88723mm Y 9372mm Z 40217mm,X 88723mm Y 9372mm Z 40217mm,X 88723mm Y 9372mm Z 40217mm,ZK-523-150A_002/B1,0,0,   0.000   0.000   1.000,,,0,0,23,3.6085,88683.4+9226.5+40053.6+88763.4+9516.5+40382.6,BOX,60,
 =21945/52631,ELBO,X 88079mm Y 9372mm Z 40217mm,X 88308mm Y 9372mm Z 40217mm,X 88079mm Y 9143mm Z 40217mm,ZK-523-150A_002/B1,168.3,3.4,   0.000   0.000   1.000,X 88194mm Y 9341mm Z 40217mm+X 88110mm Y 9258mm Z 40217mm,,0,0,,7.16,87935.1+9142.9+40073+88307.8+9515.6+40361.2,,60,A312_TP304L
 =21945/551800,TUBI,X 88079mm Y 9032mm Z 40217mm,X 88079mm Y 9143mm Z 40217mm,X 88079mm Y 8922mm Z 40217mm,ZK-523-150A_002/B1,168.3,3.4,   0.000   0.000   1.000,,,0,0,,3.0925,87935.1+8921.5+40073+88223.4+9142.9+40361.3,,60,A312_TP304L
 =21945/52632,TUBI,X 88079mm Y 6914mm Z 40217mm,X 88079mm Y 8922mm Z 40217mm,X 88079mm Y 4906mm Z 40217mm,ZK-523-150A_002/B1,168.3,3.4,   0.000   0.000  -1.000,,,0,0,,56.094,87935.1+4905.6+40073+88223.4+8921.5+40361.3,,60,A312_TP304L
 =21945/497759,UBOLT,X 88079mm Y 5600mm Z 40217mm,X 88079mm Y 5600mm Z 40217mm,X 88079mm Y 5600mm Z 40217mm,ZK-523-150A_002/B1,0,0,   0.000   0.000   1.000,,,0,0,3,4.5063,87859.2+5565+40010.6+88299.2+5635+40390.6,,60,
 =30137/127887,ATTA,X 88079mm Y 4661mm Z 40785mm,X 88079mm Y 4661mm Z 40785mm,X 88079mm Y 4661mm Z 40785mm,ZK-523-150A_002/B1,0,0,,,,0,0,,24.5,87914.7+4521.1+40785.1+88243.7+4728.1+41227.1,,60,
 =21945/52636,VALV,X 88079mm Y 4661mm Z 40217mm,X 88079mm Y 4581mm Z 40217mm,X 88079mm Y 4906mm Z 40217mm,ZK-523-150A_002/B1,0,0,,,,0,0,,51,87985.7+4580.6+40087.6+88172.7+4905.6+40837.1,,60,
 =21945/52640,REDU,X 88079mm Y 4428mm Z 40242mm,X 88079mm Y 4428mm Z 40242mm,X 88079mm Y 4581mm Z 40217mm,ZK-523-150A_002/B1,219.1,3.76,   0.000   0.000   1.000,,,168.3,3.4,,2.85,87909.7+4428.2+40073+88248.7+4580.6+40412,,60,A312_TP304L
 =21945/551804,TUBI,X 88079mm Y 4278mm Z 40242mm,X 88079mm Y 4428mm Z 40242mm,X 88079mm Y 4128mm Z 40242mm,ZK-523-150A_002/B1,219.1,3.76,   0.000   0.000   1.000,,,0,0,,6.0513,87909.7+4128.2+40073+88248.8+4428.2+40412.1,,60,A312_TP304L
 =30137/53866,TUBI,X 88079mm Y 1402mm Z 40242mm,X 88079mm Y 4128mm Z 40242mm,X 88079mm Y -1325mm Z 40242mm,ZK-523-150A_002/B1,219.1,3.76,   0.000   0.000   1.000,,,0,0,,110,87909.7+-1325+40073+88248.8+4128.2+40412.1,,60,A312_TP304L
 =21945/498581,UBOLT,X 88079mm Y 1555mm Z 40242mm,X 88079mm Y 1555mm Z 40242mm,X 88079mm Y 1555mm Z 40242mm,ZK-523-150A_002/B1,0,0,   0.000   0.000   1.000,,,0,0,13,5.0987,87919.2+1492.5+40054+88239.2+1617.5+40433,BOX,60,
 =21945/52651,TUBI,X 76850mm Y -167mm Z 38580mm,X 76600mm Y -167mm Z 38580mm,X 77100mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,88.9,3.05,   0.000   0.000   1.000,,,0,0,,3.2615,76600+-311.5+38435.6+77100+-22.6+38724.5,,100,A312_TP304L
 =21945/541535,TUBI,X 80100mm Y -167mm Z 38580mm,X 77100mm Y -167mm Z 38580mm,X 83100mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,88.9,3.05,   0.000   0.000   1.000,,,0,0,,39.138,77100+-311.5+38435.6+83100+-22.6+38724.5,,100,A312_TP304L
 =21945/497069,UBOLT,X 80050mm Y -167mm Z 38580mm,X 80050mm Y -167mm Z 38580mm,X 80050mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,23,4.463,80020+-362.5+38373.5+80080+28.5+38753.5,,100,
 =21945/52653,TUBI,X 84333mm Y -167mm Z 38580mm,X 83102mm Y -167mm Z 38580mm,X 85564mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,88.9,3.05,   0.000   0.000   1.000,,,0,0,,16.061,83102+-311.5+38435.6+85564.2+-22.6+38724.5,,100,A312_TP304L
 =21945/497068,UBOLT,X 84305mm Y -167mm Z 38580mm,X 84305mm Y -167mm Z 38580mm,X 84305mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,23,4.463,84275+-362.5+38373.5+84335+28.5+38753.5,,100,
 =21945/52655,TEE,X 85650mm Y -167mm Z 38580mm,X 85736mm Y -167mm Z 38580mm,X 85564mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,88.9,3.05,   0.000   1.000   0.000,,X 85650mm Y -167mm Z 38656mm,60.3,2.77,,1.35,85519.8+-311.5+38435.6+85780.2+-22.6+38724.5,,100,A312_TP304L
 =21945/551807,TUBI,X 85848mm Y -167mm Z 38580mm,X 85736mm Y -167mm Z 38580mm,X 85960mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,88.9,3.05,   0.000   0.000   1.000,,,0,0,,1.4621,85735.9+-311.5+38435.6+85960+-22.6+38724.5,,100,A312_TP304L
 =21945/52656,TUBI,X 88477mm Y -167mm Z 38580mm,X 85960mm Y -167mm Z 38580mm,X 90994mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,88.9,3.05,   0.000   0.000   1.000,,,0,0,,32.838,85960+-311.5+38435.6+90994.2+-22.6+38724.5,,100,A312_TP304L
 =21945/52657,UBOLT,X 88720mm Y -167mm Z 38580mm,X 88720mm Y -167mm Z 38580mm,X 88720mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,123456,5.2,88615+-210.7+38247+88800+-123.3+38557.8,,100,
 =21945/52659,TEE,X 91080mm Y -167mm Z 38580mm,X 91166mm Y -167mm Z 38580mm,X 90994mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,88.9,3.05,   0.000   1.000   0.000,,X 91080mm Y -167mm Z 38653mm,48.3,2.77,,2.41,90955.9+-311.5+38435.7+91204.1+-22.6+38724.5,,100,A312_TP304L
 =21945/551809,TUBI,X 92467mm Y -167mm Z 38580mm,X 91166mm Y -167mm Z 38580mm,X 93768mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,88.9,3.05,   0.000   0.000   1.000,,,0,0,,16.975,91165.8+-311.5+38435.7+93768.2+-22.6+38724.6,,100,A312_TP304L
 =21945/497022,UBOLT,X 91650mm Y -167mm Z 38580mm,X 91650mm Y -167mm Z 38580mm,X 91650mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,23,4.463,91620+-362.5+38373.6+91680+28.5+38753.6,,100,
 =21945/52661,TEE,X 93854mm Y -167mm Z 38580mm,X 93768mm Y -167mm Z 38580mm,X 93940mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,88.9,3.05,   0.000  -1.000   0.000,,X 93854mm Y -167mm Z 38666mm,88.9,3.05,,3.3,93709.6+-311.5+38435.7+93998.5+-22.6+38724.6,,100,A312_TP304L
 =21945/551811,TUBI,X 94450mm Y -167mm Z 38580mm,X 93940mm Y -167mm Z 38580mm,X 94960mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,88.9,3.05,   0.000   0.000   1.000,,,0,0,,6.6539,93939.9+-311.5+38435.7+94960+-22.6+38724.6,,100,A312_TP304L
 =21945/496827,UBOLT,X 94210mm Y -167mm Z 38580mm,X 94210mm Y -167mm Z 38580mm,X 94210mm Y -167mm Z 38580mm,ZY-574-80A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,23,4.463,94180+-362.5+38373.6+94240+28.5+38753.6,,100,
 =21945/52679,TUBI,X 85650mm Y -167mm Z 39006mm,X 85650mm Y -167mm Z 38656mm,X 85650mm Y -167mm Z 39356mm,ZY-574-50A_003/B1,60.3,2.77,   0.000  -1.000   0.000,,,0,0,,2.779,85519.9+-297.2+38656.2+85780.2+-36.8+39356.2,,100,A312_TP304L
 =21945/52680,ELBO,X 85650mm Y -167mm Z 39432mm,X 85650mm Y -167mm Z 39356mm,X 85650mm Y -91mm Z 39432mm,ZY-574-50A_003/B1,60.3,2.77,  -1.000   0.000   0.000,X 85650mm Y -157mm Z 39394mm+X 85650mm Y -129mm Z 39422mm,,0,0,,0.48,85519.8+-297.2+39302.2+85780.2+-36.8+39562.6,,100,A312_TP304L
 =21945/551813,TUBI,X 85650mm Y 2066mm Z 39432mm,X 85650mm Y -91mm Z 39432mm,X 85650mm Y 4224mm Z 39432mm,ZY-574-50A_003/B1,60.3,2.77,   0.000   0.000   1.000,,,0,0,,17.129,85519.9+-90.8+39302.3+85780.2+4223.8+39562.6,,100,A312_TP304L
 =21945/497047,UBOLT,X 85650mm Y 483mm Z 39432mm,X 85650mm Y 483mm Z 39432mm,X 85650mm Y 483mm Z 39432mm,ZY-574-50A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,13,4.1436,85468.5+453+39236.9+85831.5+513+39591.9,,100,
 =21945/499772,UBOLT,X 85650mm Y 3095mm Z 39432mm,X 85650mm Y 3095mm Z 39432mm,X 85650mm Y 3095mm Z 39432mm,ZY-574-50A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,13,4.1436,85468.5+3065+39236.9+85831.5+3125+39591.9,,100,
 =21945/52684,ELBO,X 85650mm Y 4300mm Z 39432mm,X 85650mm Y 4224mm Z 39432mm,X 85650mm Y 4300mm Z 39509mm,ZY-574-50A_003/B1,60.3,2.77,   1.000   0.000   0.000,X 85650mm Y 4262mm Z 39442mm+X 85650mm Y 4290mm Z 39470mm,,0,0,,0.48,85519.8+4169.8+39302.2+85780.2+4430.2+39562.6,,100,A312_TP304L
 =21945/551815,TUBI,X 85650mm Y 4300mm Z 40437mm,X 85650mm Y 4300mm Z 39509mm,X 85650mm Y 4300mm Z 41365mm,ZY-574-50A_003/B1,60.3,2.77,   0.000  -1.000   0.000,,,0,0,,7.3699,85519.9+4169.9+39508.6+85780.2+4430.2+41365,,100,A312_TP304L
 =21945/499728,UBOLT,X 85650mm Y 4300mm Z 40104mm,X 85650mm Y 4300mm Z 40104mm,X 85650mm Y 4300mm Z 40104mm,ZY-574-50A_003/B1,0,0,  -1.000   0.000   0.000,,,0,0,12,4.1436,85490.5+4118.5+40073.6+85845.5+4481.5+40133.6,,100,
 =21945/500300,UBOLT,X 85650mm Y 4300mm Z 41126mm,X 85650mm Y 4300mm Z 41126mm,X 85650mm Y 4300mm Z 41126mm,ZY-574-50A_003/B1,0,0,   0.000  -1.000   0.000,,,0,0,12,4.1436,85468.5+4140.5+41096.5+85831.5+4495.5+41156.5,,100,
 =21945/52687,FLAN,X 85650mm Y 4300mm Z 41428mm,X 85650mm Y 4300mm Z 41365mm,X 85650mm Y 4300mm Z 41428mm,ZY-574-50A_003/B1,60.3,2.77,  -1.000   0.000   0.000,,,0,0,,2.62,85473.8+4123.8+41365+85826.2+4476.2+41428.5,,100,A312_TP304L
 =21945/52689,VALV,X 85650mm Y 4300mm Z 41570mm,X 85650mm Y 4300mm Z 41433mm,X 85650mm Y 4176mm Z 41570mm,ZY-574-50A_003/B1,0,0,,,,0,0,,45,85554.5+4176+41292+85750+4580+42153,,100,
 =21945/52692,TUBI,X 91080mm Y -167mm Z 38723mm,X 91080mm Y -167mm Z 38653mm,X 91080mm Y -167mm Z 38793mm,ZY-574-40A_003/B1,48.3,3.68,   0.000  -1.000   0.000,,,0,0,,0.5711,91005.9+-241.2+38653.3+91154.2+-92.9+38792.9,,50,A312_TP304L
 =21945/52693,ELBO,X 91080mm Y -167mm Z 38850mm,X 91080mm Y -110mm Z 38850mm,X 91080mm Y -167mm Z 38793mm,ZY-574-40A_003/B1,48.3,3.68,   1.000   0.000   0.000,X 91080mm Y -139mm Z 38842mm+X 91080mm Y -159mm Z 38821mm,,0,0,,0.4,91005.9+-241.1+38775.9+91154.1+-92.9+38924.1,,50,A312_TP304L
 =21945/551817,TUBI,X 91080mm Y 1134mm Z 38850mm,X 91080mm Y -110mm Z 38850mm,X 91080mm Y 2378mm Z 38850mm,ZY-574-40A_003/B1,48.3,3.68,   0.000   0.000   1.000,,,0,0,,10.177,91005.9+-109.9+38775.9+91154.2+2377.9+38924.2,,50,A312_TP304L
 =21945/497024,UBOLT,X 91080mm Y 496mm Z 38850mm,X 91080mm Y 496mm Z 38850mm,X 91080mm Y 496mm Z 38850mm,ZY-574-40A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,3,2.0646,90927.5+475.5+38718.5+91232.5+515.5+38949.5,,50,
 =21945/497164,UBOLT,X 91080mm Y 2200mm Z 38850mm,X 91080mm Y 2200mm Z 38850mm,X 91080mm Y 2200mm Z 38850mm,ZY-574-40A_003/B1,0,0,   0.000   0.000   1.000,,,0,0,13,1.6997,90966.5+2180+38718.5+91193.5+2220+38949.5,,50,
 =21945/52674,TUBI,X 93854mm Y -167mm Z 38915mm,X 93854mm Y -167mm Z 38666mm,X 93854mm Y -167mm Z 39164mm,ZY-574-80A_003/B2,88.9,3.05,   0.000  -1.000   0.000,,,0,0,,3.2516,93709.6+-311.5+38665.9+93998.5+-22.6+39164.5,,100,A312_TP304L
 =21945/52675,ELBO,X 93854mm Y -167mm Z 39279mm,X 93854mm Y -167mm Z 39164mm,X 93854mm Y -281mm Z 39279mm,ZY-574-80A_003/B2,88.9,3.05,   1.000   0.000   0.000,X 93854mm Y -182mm Z 39221mm+X 93854mm Y -224mm Z 39263mm,,0,0,,1.16,93709.6+-311.4+39134.3+93998.5+-22.5+39423.2,,100,A312_TP304L
 =21945/551819,TUBI,X 93854mm Y -878mm Z 39279mm,X 93854mm Y -281mm Z 39279mm,X 93854mm Y -1475mm Z 39279mm,ZY-574-80A_003/B2,88.9,3.05,   0.000   0.000   1.000,,,0,0,,7.7865,93709.6+-1475+39134.3+93998.5+-281.3+39423.2,,100,A312_TP304L
 =21945/496826,UBOLT,X 93854mm Y -804mm Z 39279mm,X 93854mm Y -804mm Z 39279mm,X 93854mm Y -804mm Z 39279mm,ZY-574-80A_003/B2,0,0,   0.000   0.000   1.000,,,0,0,3,5.0249,93619+-834.5+39072.2+94089+-774.5+39452.2,,100,
 =21945/428470,FLAN,X 94960mm Y 8280mm Z 37416mm,X 94953mm Y 8280mm Z 37416mm,X 94960mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.64,94936+8210+37345.7+94960+8350+37485.7,,,STEEL
 =21945/428470,TUBI,X 94711mm Y 8280mm Z 37416mm,X 94953mm Y 8280mm Z 37416mm,X 94468mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.9865,94468.5+8255.7+37391.4+94953+8304.3+37440,,,STEEL
 =21945/542117,FLAN,X 94462mm Y 8280mm Z 37416mm,X 94468mm Y 8280mm Z 37416mm,X 94462mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.64,94461.5+8210+37345.7+94485.5+8350+37485.7,,,STEEL
 =21945/542119,FLAN,X 94460mm Y 8280mm Z 37416mm,X 94453mm Y 8280mm Z 37416mm,X 94460mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.64,94436+8210+37345.7+94460+8350+37485.7,,,STEEL
 =21945/542119,TUBI,X 91710mm Y 8280mm Z 37416mm,X 94453mm Y 8280mm Z 37416mm,X 88967mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,22.493,88967+8255.7+37391.4+94453+8304.3+37440,,,STEEL
 =30137/129274,UBOLT,X 94122mm Y 8280mm Z 37416mm,X 94122mm Y 8280mm Z 37416mm,X 94122mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,0,0,   0.000   0.000  -1.000,,,0,0,23,0.106,94116+8242.5+37379.7+94129+8317.5+37460.9,,,
 =30137/129260,UBOLT,X 92850mm Y 8280mm Z 37416mm,X 92850mm Y 8280mm Z 37416mm,X 92850mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,0,0,   0.000   0.000  -1.000,,,0,0,23,0.1145,92843.5+8242.5+37379.7+92856.5+8317.5+37460.9,,,
 =30137/130562,UBOLT,X 90738mm Y 8280mm Z 37416mm,X 90738mm Y 8280mm Z 37416mm,X 90738mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,0,0,   0.000   0.000  -1.000,,,0,0,23,0.106,90731+8242.5+37379.7+90744+8317.5+37460.9,,,
 =21945/428479,FLAN,X 88960mm Y 8280mm Z 37416mm,X 88967mm Y 8280mm Z 37416mm,X 88960mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.64,88960+8210+37345.7+88984+8350+37485.7,,,STEEL
 =21945/428481,FLAN,X 88958mm Y 8280mm Z 37416mm,X 88952mm Y 8280mm Z 37416mm,X 88958mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.64,88934.5+8210+37345.7+88958.5+8350+37485.7,,,STEEL
 =21945/428481,TUBI,X 85958mm Y 8280mm Z 37416mm,X 88952mm Y 8280mm Z 37416mm,X 82966mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,24.543,82965.5+8255.7+37391.4+88951.5+8304.3+37440,,,STEEL
 =30137/130215,UBOLT,X 88500mm Y 8280mm Z 37416mm,X 88500mm Y 8280mm Z 37416mm,X 88500mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,0,0,   0.000   0.000  -1.000,,,0,0,23,0.1145,88493.5+8242.5+37379.7+88506.5+8317.5+37460.9,,,
 =21945/496686,UBOLT,X 86268mm Y 8280mm Z 37416mm,X 86268mm Y 8280mm Z 37416mm,X 86268mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,0,0,   0.000   0.000  -1.000,,,0,0,23,0.106,86261+8242.5+37379.7+86274+8317.5+37460.9,,,
 =30137/131239,UBOLT,X 84050mm Y 8280mm Z 37416mm,X 84050mm Y 8280mm Z 37416mm,X 84050mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,0,0,   0.000   0.000  -1.000,,,0,0,3,0.1722,84041.5+8219+37381.4+84058.5+8341+37460,,,
 =21945/542082,FLAN,X 82958mm Y 8280mm Z 37416mm,X 82966mm Y 8280mm Z 37416mm,X 82958mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.64,82958.5+8210+37345.7+82982.5+8350+37485.7,,,STEEL
 =21945/542086,FLAN,X 82957mm Y 8280mm Z 37416mm,X 82950mm Y 8280mm Z 37416mm,X 82957mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.64,82933+8210+37345.7+82957+8350+37485.7,,,STEEL
 =21945/542086,TUBI,X 82868mm Y 8280mm Z 37416mm,X 82950mm Y 8280mm Z 37416mm,X 82785mm Y 8280mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,0.6765,82785+8255.7+37391.4+82950+8304.3+37440,,,STEEL
 =21945/428483,BEND,X 82640mm Y 8280mm Z 37416mm,X 82785mm Y 8280mm Z 37416mm,X 82640mm Y 8135mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,X 82712mm Y 8261mm Z 37416mm+X 82659mm Y 8208mm Z 37416mm,,0,0,,0.9338,82615.7+8135+37391.4+82785+8304.3+37440,,,STEEL
 =21945/428483,TUBI,X 82640mm Y 7915mm Z 37416mm,X 82640mm Y 8135mm Z 37416mm,X 82640mm Y 7695mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   1.000   0.000   0.000,,,0,0,,1.804,82615.7+7695+37391.4+82664.3+8135+37440,,,STEEL
 =21945/428484,BEND,X 82640mm Y 7550mm Z 37416mm,X 82640mm Y 7695mm Z 37416mm,X 82495mm Y 7550mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000  -1.000,X 82621mm Y 7622mm Z 37416mm+X 82568mm Y 7569mm Z 37416mm,,0,0,,0.9338,82495+7525.7+37391.4+82664.3+7695+37440,,,STEEL
 =21945/428484,TUBI,X 81101mm Y 7550mm Z 37416mm,X 82495mm Y 7550mm Z 37416mm,X 79707mm Y 7550mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   1.000   0.000,,,0,0,,11.431,79707+7525.7+37391.4+82495+7574.3+37440,,,STEEL
 =21945/496709,UBOLT,X 82018mm Y 7550mm Z 37416mm,X 82018mm Y 7550mm Z 37416mm,X 82018mm Y 7550mm Z 37416mm,QA-509-40A_008/B1,0,0,   0.000   0.000  -1.000,,,0,0,3,0.193,82009+7489+37381.4+82026+7611+37459.4,,,
 =30137/132099,UBOLT,X 80100mm Y 7550mm Z 37416mm,X 80100mm Y 7550mm Z 37416mm,X 80100mm Y 7550mm Z 37416mm,QA-509-40A_008/B1,0,0,   0.000   0.000  -1.000,,,0,0,23,0.1145,80093.5+7512.5+37379.7+80106.5+7587.5+37460.9,,,
 =21945/542097,FLAN,X 79700mm Y 7550mm Z 37416mm,X 79707mm Y 7550mm Z 37416mm,X 79700mm Y 7550mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.64,79700+7480+37345.7+79724+7620+37485.7,,,STEEL
 =21945/542099,FLAN,X 79698mm Y 7550mm Z 37416mm,X 79692mm Y 7550mm Z 37416mm,X 79698mm Y 7550mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.64,79674.5+7480+37345.7+79698.5+7620+37485.7,,,STEEL
 =21945/542099,TUBI,X 78450mm Y 7550mm Z 37416mm,X 79692mm Y 7550mm Z 37416mm,X 77209mm Y 7550mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,10.177,77209.2+7525.7+37391.4+79691.5+7574.3+37440,,,STEEL
 =21945/496558,UBOLT,X 78238mm Y 7550mm Z 37416mm,X 78238mm Y 7550mm Z 37416mm,X 78238mm Y 7550mm Z 37416mm,QA-509-40A_008/B1,0,0,   0.000   0.000   1.000,,,0,0,23,0.106,78231+7512.5+37370.5+78244+7587.5+37451.7,,,
 =21945/475858,BEND,X 77149mm Y 7550mm Z 37416mm,X 77107mm Y 7592mm Z 37416mm,X 77209mm Y 7550mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,X 77137mm Y 7569mm Z 37416mm+X 77172mm Y 7554mm Z 37416mm,,0,0,,0.4669,77089.5+7525.7+37391.4+77209.2+7609.7+37440,,,STEEL
 =21945/475858,TUBI,X 76999mm Y 7700mm Z 37416mm,X 77107mm Y 7592mm Z 37416mm,X 76892mm Y 7808mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.707   0.707   0.000,,,0,0,,1.247,76874.3+7575.3+37391.4+77123.9+7824.8+37440,,,STEEL
 =21945/475857,BEND,X 76849mm Y 7850mm Z 37416mm,X 76789mm Y 7850mm Z 37416mm,X 76892mm Y 7808mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000  -1.000,X 76827mm Y 7845mm Z 37416mm+X 76862mm Y 7831mm Z 37416mm,,0,0,,0.4669,76789.1+7790.3+37391.4+76908.8+7874.3+37440,,,STEEL
 =21945/475857,TUBI,X 76701mm Y 7850mm Z 37416mm,X 76789mm Y 7850mm Z 37416mm,X 76612mm Y 7850mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000  -1.000   0.000,,,0,0,,0.7261,76612+7825.7+37391.4+76789.1+7874.3+37440,,,STEEL
 =21945/428500,FLAN,X 76605mm Y 7850mm Z 37416mm,X 76612mm Y 7850mm Z 37416mm,X 76605mm Y 7850mm Z 37416mm,QA-509-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.64,76605+7780+37345.7+76629+7920+37485.7,,,STEEL
 =21945/428421,FLAN,X 94960mm Y 8450mm Z 37416mm,X 94953mm Y 8450mm Z 37416mm,X 94960mm Y 8450mm Z 37416mm,QA-510-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.64,94936+8380+37345.7+94960+8520+37485.7,,,STEEL
 =21945/428421,TUBI,X 94711mm Y 8450mm Z 37416mm,X 94953mm Y 8450mm Z 37416mm,X 94468mm Y 8450mm Z 37416mm,QA-510-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.9865,94468.5+8425.7+37391.4+94953+8474.3+37440,,,STEEL
 =21945/542112,FLAN,X 94462mm Y 8450mm Z 37416mm,X 94468mm Y 8450mm Z 37416mm,X 94462mm Y 8450mm Z 37416mm,QA-510-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.64,94461.5+8380+37345.7+94485.5+8520+37485.7,,,STEEL
 =21945/542114,FLAN,X 94460mm Y 8450mm Z 37416mm,X 94453mm Y 8450mm Z 37416mm,X 94460mm Y 8450mm Z 37416mm,QA-510-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,1.64,94436+8380+37345.7+94460+8520+37485.7,,,STEEL
 =21945/542114,TUBI,X 91710mm Y 8450mm Z 37416mm,X 94453mm Y 8450mm Z 37416mm,X 88967mm Y 8450mm Z 37416mm,QA-510-40A_008/B1,48.6,3.7,   0.000   0.000   1.000,,,0,0,,22.493,88967+8425.7+37391.4+94453+8474.3+37440,,,STEEL
 =30137/129275,UBOLT,X 94122mm Y 8450mm Z 37416mm,X 94122mm Y 8450mm Z 37416mm,X 94122mm Y 8450mm Z 37416mm,QA-510-40A_008/B1,0,0,   0.000   0.000  -1.000,,,0,0,23,0.106,94116+8412.5+37379.7+94129+8487.5+37460.9,,,
