name,type,pos,poss,pose,size,stru,ori,division,weld
 =38329/1468542,SCTN,X 87650mm Y 10500mm Z 27278mm,X 87650mm Y 10500mm Z 27278mm,X 87650mm Y 10500mm Z 27026mm,ANG_75x75x6,=30137/1781893,  -1.000   0.000   0.000,SUPP,
 =38329/1468553,SCTN,X 87510mm Y 8335mm Z 27036mm,X 87510mm Y 8335mm Z 27036mm,X 87430mm Y 8335mm Z 27036mm,ANG_100x100x13,=21945/2106876,   0.000  -1.000   0.000,SUPP,
 =38329/1468555,SCTN,X 87430mm Y 6035mm Z 27036mm,X 87430mm Y 6035mm Z 27036mm,X 87510mm Y 6035mm Z 27036mm,ANG_100x100x13,=21945/2106876,   0.000   1.000   0.000,SUPP,
 =38329/1468564,SCTN,X 87370mm Y 5865mm Z 27176mm,X 87370mm Y 5865mm Z 27176mm,X 87370mm Y 4095mm Z 27176mm,ANG_100x100x13,=38329/1468562,  -1.000   0.000   0.000,SUPP,
 =38329/1468575,SCTN,X 87370mm Y 5497mm Z 27176mm,X 87370mm Y 5497mm Z 27176mm,X 87370mm Y 5497mm Z 27306mm,ANG_100x100x13,=38329/1468562,  -1.000   0.000   0.000,SUPP,
 =38329/1468627,SCTN,X 88665mm Y 7815mm Z 27176mm,X 88665mm Y 7815mm Z 27176mm,X 88515mm Y 7815mm Z 27176mm,ANG_100x100x13,=30137/1502318,   0.000   1.000   0.000,SUPP,
 =38329/1468659,SCTN,X 88465mm Y 10590mm Z 26576mm,X 88465mm Y 10590mm Z 26576mm,X 88465mm Y 11040mm Z 26576mm,ANG_75x75x6,=30137/1502318,   0.000   0.000  -1.000,SUPP,
 =38329/1468666,SCTN,X 88465mm Y 10930mm Z 26501mm,X 88465mm Y 10930mm Z 26501mm,X 88465mm Y 10590mm Z 26263mm,ANG_75x75x6,=30137/1502318,   0.000  -0.574   0.819,SUPP,
 =38329/1468712,SCTN,X 90165mm Y 7815mm Z 27176mm,X 90165mm Y 7815mm Z 27176mm,X 90165mm Y 7575mm Z 27176mm,ANG_65x65x6,=30137/1516962,  -1.000   0.000   0.000,SUPP,
 =38329/1468725,SCTN,X 90165mm Y 9500mm Z 27036mm,X 90165mm Y 9500mm Z 27036mm,X 90165mm Y 9325mm Z 27036mm,ANG_50x50x6,=38329/1347931,   0.000   0.000   1.000,SUPP,
 =38329/1468728,SCTN,X 90165mm Y 9500mm Z 27278mm,X 90165mm Y 9500mm Z 27278mm,X 90165mm Y 9500mm Z 27036mm,ANG_50x50x6,=38329/1347931,   0.000  -1.000   0.000,SUPP,
 =38329/1468750,SCTN,X 92030mm Y 7815mm Z 27176mm,X 92030mm Y 7815mm Z 27176mm,X 91900mm Y 7815mm Z 27176mm,ANG_100x100x13,=30137/1502465,   0.000   1.000   0.000,SUPP,
 =38329/1468762,SCTN,X 92030mm Y 9215mm Z 27176mm,X 92030mm Y 9215mm Z 27176mm,X 91900mm Y 9215mm Z 27176mm,ANG_100x100x13,=30137/1502465,   0.000   1.000   0.000,SUPP,
 =38329/1468772,SCTN,X 91850mm Y 10590mm Z 26576mm,X 91850mm Y 10590mm Z 26576mm,X 91850mm Y 11040mm Z 26576mm,ANG_75x75x6,=30137/1502465,   0.000   0.000  -1.000,SUPP,
 =38329/1468779,SCTN,X 91850mm Y 10930mm Z 26501mm,X 91850mm Y 10930mm Z 26501mm,X 91850mm Y 10590mm Z 26263mm,ANG_75x75x6,=30137/1502465,   0.000  -0.574   0.819,SUPP,
 =38329/1468827,SCTN,X 93550mm Y 8905mm Z 27036mm,X 93550mm Y 8905mm Z 27036mm,X 93550mm Y 8525mm Z 27036mm,ANG_100x100x13,=30137/1769953,   1.000   0.000   0.000,SUPP,
 =38329/1468843,SCTN,X 94150mm Y 9215mm Z 27176mm,X 94150mm Y 9215mm Z 27176mm,X 94150mm Y 9215mm Z 27317mm,ANG_50x50x6,=30137/1769953,   0.000   1.000   0.000,SUPP,
 =38329/1468853,SCTN,X 93541mm Y 9500mm Z 27278mm,X 93541mm Y 9500mm Z 27278mm,X 93541mm Y 9500mm Z 27036mm,ANG_50x50x6,=38329/1347931,   0.000  -1.000   0.000,SUPP,
 =38329/1468855,SCTN,X 93541mm Y 9500mm Z 27036mm,X 93541mm Y 9500mm Z 27036mm,X 93541mm Y 9325mm Z 27036mm,ANG_50x50x6,=38329/1347931,   0.000   0.000   1.000,SUPP,
 =38329/1468883,SCTN,X 95250mm Y 6450mm Z 26496mm,X 95250mm Y 6450mm Z 26496mm,X 94980mm Y 6450mm Z 26496mm,ANG_50x50x6,=21945/2227473,   0.000   0.000  -1.000,SUPP,
 =38329/1468940,SCTN,X 95288mm Y 9215mm Z 27176mm,X 95288mm Y 9215mm Z 27176mm,X 94974mm Y 9215mm Z 27176mm,ANG_100x100x13,=21945/2227473,   0.000   1.000   0.000,SUPP,
 =38329/1468953,SCTN,X 95300mm Y 9215mm Z 27176mm,X 95300mm Y 9215mm Z 27176mm,X 95300mm Y 9215mm Z 27317mm,ANG_50x50x6,=21945/2227473,   0.000   1.000   0.000,SUPP,
 =38329/1469001,SCTN,X 92030mm Y 4100mm Z 26830mm,X 92030mm Y 4100mm Z 26830mm,X 91850mm Y 4100mm Z 26830mm,ANG_100x100x13,=62905/48659,   0.000   0.000  -1.000,SUPP,
 =38329/1469021,SCTN,X 95250mm Y 4100mm Z 26830mm,X 95250mm Y 4100mm Z 26830mm,X 95070mm Y 4100mm Z 26830mm,ANG_100x100x13,=21945/2227653,   0.000   0.000  -1.000,SUPP,
 =38329/1469024,SCTN,X 94050mm Y 4100mm Z 26617mm,X 94050mm Y 4100mm Z 26617mm,X 94050mm Y 4100mm Z 26820mm,ANG_65x65x6,=30137/1770241,   0.000   1.000   0.000,SUPP,
 =38329/1469047,SCTN,X 94700mm Y 4087mm Z 26830mm,X 94700mm Y 4087mm Z 26830mm,X 94700mm Y 3640mm Z 26830mm,ANG_100x100x13,=30137/1770241,  -1.000   0.000   0.000,SUPP,
 =38329/1469062,SCTN,X 94700mm Y 3750mm Z 26730mm,X 94700mm Y 3750mm Z 26730mm,X 94700mm Y 4000mm Z 26373mm,ANG_100x100x13,=30137/1770241,  -1.000   0.000   0.000,SUPP,
 =38329/1469064,SCTN,X 95025mm Y 4100mm Z 26086mm,X 95025mm Y 4100mm Z 26086mm,X 92075mm Y 4100mm Z 26086mm,BEAM_150x150x7x10,=38329/1469140,   0.000   1.000   0.000,SUPP,
 =38329/1469077,SCTN,X 94700mm Y 4100mm Z 26730mm,X 94700mm Y 4100mm Z 26730mm,X 94700mm Y 4100mm Z 26261mm,ANG_100x100x13,=30137/1770241,   0.000  -1.000   0.000,SUPP,
 =38329/1469084,SCTN,X 91850mm Y 4100mm Z 26086mm,X 91850mm Y 4100mm Z 26086mm,X 92055mm Y 4100mm Z 26086mm,BEAM_150x150x7x10,=46521/663330,   0.000  -1.000   0.000,SUPP,
 =38329/1469114,SCTN,X 95250mm Y 4100mm Z 26086mm,X 95250mm Y 4100mm Z 26086mm,X 95045mm Y 4100mm Z 26086mm,BEAM_150x150x7x10,=46521/663642,   0.000   1.000   0.000,SUPP,
 =38329/1469142,SCTN,X 94700mm Y 4100mm Z 26161mm,X 94700mm Y 4100mm Z 26161mm,X 94700mm Y 4100mm Z 26241mm,ANG_100x100x13,=38329/1469140,  -1.000   0.000   0.000,SUPP,
 =38329/1469162,SCTN,X 94415mm Y 4104mm Z 26161mm,X 94415mm Y 4104mm Z 26161mm,X 94415mm Y 4410mm Z 26161mm,ANG_65x65x6,=38329/1469140,   1.000   0.000   0.000,SUPP,
 =38329/1469169,SCTN,X 95250mm Y 3950mm Z 26692mm,X 95250mm Y 3950mm Z 26692mm,X 95490mm Y 3950mm Z 26692mm,ANG_100x100x13,=21945/2227653,   0.000  -1.000   0.000,SUPP,
 =38329/1469178,SCTN,X 95250mm Y 4990mm Z 26637mm,X 95250mm Y 4990mm Z 26637mm,X 95510mm Y 4990mm Z 26637mm,ANG_100x100x13,=21945/2227653,   0.000   0.000  -1.000,SUPP,
 =38329/1469194,SCTN,X 95250mm Y 4100mm Z 26692mm,X 95250mm Y 4100mm Z 26692mm,X 95250mm Y 3840mm Z 26692mm,ANG_100x100x13,=21945/2227653,  -1.000   0.000   0.000,SUPP,
 =38329/1469927,SCTN,X 85100mm Y 8550mm Z 27164mm,X 85100mm Y 8550mm Z 27164mm,X 85100mm Y 8550mm Z 26736mm,ANG_90x90x10,=30137/1502171,   0.000  -1.000   0.000,SUPP,
 =38329/1470081,SCTN,X 85100mm Y 7600mm Z 27164mm,X 85100mm Y 7600mm Z 27164mm,X 85100mm Y 7600mm Z 26736mm,ANG_90x90x10,=30137/1502171,  -1.000   0.000   0.000,SUPP,
 =38329/1470088,SCTN,X 85100mm Y 5530mm Z 27164mm,X 85100mm Y 5530mm Z 27164mm,X 85100mm Y 5530mm Z 26736mm,ANG_90x90x10,=30137/1502171,   0.000  -1.000   0.000,SUPP,
 =38329/1470585,SCTN,X 85050mm Y 3562mm Z 26515mm,X 85050mm Y 3562mm Z 26515mm,X 85050mm Y 4100mm Z 26515mm,ANG_100x100x13,=46521/588931,   0.000   0.000   1.000,SUPP,
 =38329/1470586,SCTN,X 85050mm Y 3190mm Z 26730mm,X 85050mm Y 3190mm Z 26730mm,X 85050mm Y 3562mm Z 26515mm,ANG_100x100x13,=46521/588931,   0.000   0.500   0.866,SUPP,
 =38329/1470768,SCTN,X 85100mm Y 5180mm Z 27164mm,X 85100mm Y 5180mm Z 27164mm,X 85100mm Y 5180mm Z 26736mm,ANG_90x90x10,=46521/588931,  -1.000   0.000   0.000,SUPP,
 =38329/1470820,SCTN,X 85050mm Y 4250mm Z 26681mm,X 85050mm Y 4250mm Z 26681mm,X 85050mm Y 4250mm Z 26830mm,ANG_50x50x6,=46521/588931,   1.000   0.000   0.000,SUPP,
 =38329/1471793,SCTN,X 80620mm Y 2820mm Z 27090mm,X 80620mm Y 2820mm Z 27090mm,X 80620mm Y 2896mm Z 27090mm,ANG_130x130x12,=38329/1440513,   0.000   0.000  -1.000,SUPP,
 =38329/1471798,SCTN,X 80620mm Y 2896mm Z 26950mm,X 80620mm Y 2896mm Z 26950mm,X 80620mm Y 2896mm Z 27164mm,ANG_130x130x12,=38329/1440513,   0.000   1.000   0.000,SUPP,
 =38329/1474096,SCTN,X 88665mm Y 6035mm Z 27176mm,X 88665mm Y 6035mm Z 27176mm,X 91620mm Y 6035mm Z 27176mm,ANG_100x100x13,=38329/1474090,   0.000  -1.000   0.000,SUPP,
 =38329/1474118,SCTN,X 89105mm Y 5280mm Z 27605mm,X 89105mm Y 5280mm Z 27605mm,X 89105mm Y 6035mm Z 27605mm,ANG_100x100x13,=38329/1474116,   1.000   0.000   0.000,SUPP,
 =38329/1474247,SCTN,X 88515mm Y 6035mm Z 27326mm,X 88515mm Y 6035mm Z 27326mm,X 88515mm Y 6035mm Z 27605mm,ANG_100x100x13,=38329/1474116,  -1.000   0.000   0.000,SUPP,
 =38329/1474250,SCTN,X 88515mm Y 5290mm Z 27605mm,X 88515mm Y 5290mm Z 27605mm,X 89105mm Y 5290mm Z 27605mm,ANG_100x100x13,=38329/1474116,   0.000   0.000  -1.000,SUPP,
 =38329/1474252,SCTN,X 88515mm Y 5280mm Z 27605mm,X 88515mm Y 5280mm Z 27605mm,X 88515mm Y 6035mm Z 27605mm,ANG_100x100x13,=38329/1474116,   0.000   0.000  -1.000,SUPP,
 =38329/1474265,SCTN,X 89105mm Y 5630mm Z 27605mm,X 89105mm Y 5630mm Z 27605mm,X 88515mm Y 5630mm Z 27605mm,ANG_100x100x13,=38329/1474116,   0.000   0.000  -1.000,SUPP,
 =38329/1474270,SCTN,X 89105mm Y 6035mm Z 27326mm,X 89105mm Y 6035mm Z 27326mm,X 89105mm Y 6035mm Z 27605mm,ANG_100x100x13,=38329/1474116,   0.000  -1.000   0.000,SUPP,
 =38329/1474271,SCTN,X 88515mm Y 6035mm Z 27176mm,X 88515mm Y 6035mm Z 27176mm,X 88515mm Y 6035mm Z 27306mm,ANG_100x100x13,=30137/1502318,  -1.000   0.000   0.000,SUPP,
 =38329/1474283,SCTN,X 88515mm Y 5390mm Z 27326mm,X 88515mm Y 5390mm Z 27326mm,X 88515mm Y 5390mm Z 27592mm,ANG_100x100x13,=38329/1474116,   0.000   1.000   0.000,SUPP,
 =38329/1474296,SCTN,X 88515mm Y 5390mm Z 27176mm,X 88515mm Y 5390mm Z 27176mm,X 88515mm Y 5390mm Z 27306mm,ANG_100x100x13,=30137/1502318,   0.000   1.000   0.000,SUPP,
 =38329/1474306,SCTN,X 89105mm Y 6035mm Z 27176mm,X 89105mm Y 6035mm Z 27176mm,X 89105mm Y 6035mm Z 27306mm,ANG_100x100x13,=38329/1474090,   0.000  -1.000   0.000,SUPP,
 =38329/1474316,SCTN,X 88515mm Y 6035mm Z 27176mm,X 88515mm Y 6035mm Z 27176mm,X 88645mm Y 6035mm Z 27176mm,ANG_100x100x13,=30137/1502318,   0.000  -1.000   0.000,SUPP,
 =38329/1474326,SCTN,X 89105mm Y 5885mm Z 27176mm,X 89105mm Y 5885mm Z 27176mm,X 89105mm Y 6022mm Z 27176mm,ANG_100x100x13,=38329/1474090,   1.000   0.000   0.000,SUPP,
 =38329/1474343,SCTN,X 89105mm Y 5865mm Z 27176mm,X 89105mm Y 5865mm Z 27176mm,X 89105mm Y 4025mm Z 27176mm,ANG_100x100x13,=38329/1474341,   0.000   0.000  -1.000,SUPP,
 =38329/1474354,SCTN,X 89105mm Y 5390mm Z 27176mm,X 89105mm Y 5390mm Z 27176mm,X 89105mm Y 5390mm Z 27306mm,ANG_100x100x13,=38329/1474341,   1.000   0.000   0.000,SUPP,
 =38329/1474356,SCTN,X 89105mm Y 5390mm Z 27326mm,X 89105mm Y 5390mm Z 27326mm,X 89105mm Y 5390mm Z 27592mm,ANG_100x100x13,=38329/1474116,   1.000   0.000   0.000,SUPP,
 =38329/1474359,SCTN,X 91640mm Y 6035mm Z 27176mm,X 91640mm Y 6035mm Z 27176mm,X 91888mm Y 6035mm Z 27176mm,ANG_100x100x13,=30137/1502465,   0.000  -1.000   0.000,SUPP,
 =38329/1474371,SCTN,X 94080mm Y 5160mm Z 26647mm,X 94080mm Y 5160mm Z 26647mm,X 93430mm Y 5160mm Z 26647mm,ANG_65x65x6,=38329/1474369,   0.000   0.000  -1.000,SUPP,
 =38329/1474372,SCTN,X 94080mm Y 5160mm Z 26572mm,X 94080mm Y 5160mm Z 26572mm,X 94080mm Y 5160mm Z 27176mm,ANG_65x65x6,=38329/1474369,   0.000  -1.000   0.000,SUPP,
 =38329/1474373,SCTN,X 93430mm Y 5160mm Z 26572mm,X 93430mm Y 5160mm Z 26572mm,X 93430mm Y 5160mm Z 27176mm,ANG_65x65x6,=38329/1474369,  -1.000   0.000   0.000,SUPP,
 =38329/1474471,SCTN,X 85330mm Y 10980mm Z 25163mm,X 85330mm Y 10980mm Z 25163mm,X 84770mm Y 10980mm Z 25163mm,ANG_90x90x10,=46521/662456,   0.000   0.000  -1.000,SUPP,
 =38329/1474477,SCTN,X 82500mm Y 10590mm Z 25173mm,X 82500mm Y 10590mm Z 25173mm,X 82500mm Y 10970mm Z 25173mm,ANG_90x90x10,=46521/662189,   0.000   0.000  -1.000,SUPP,
 =38329/1474478,SCTN,X 82780mm Y 10980mm Z 25173mm,X 82780mm Y 10980mm Z 25173mm,X 82220mm Y 10980mm Z 25173mm,ANG_90x90x10,=46521/662189,   0.000   0.000  -1.000,SUPP,
 =38329/1477384,SCTN,X 79100mm Y 10590mm Z 24017mm,X 79100mm Y 10590mm Z 24017mm,X 79100mm Y 10590mm Z 23985mm,TUBE_165.2x7.1,=46521/661742,   0.000   1.000   0.000,SUPP,
 =38329/1477387,SCTN,X 86275mm Y 10240mm Z 24034mm,X 86275mm Y 10240mm Z 24034mm,X 86275mm Y 10240mm Z 23985mm,ANG_100x100x13,=38329/1467549,  -1.000   0.000   0.000,SUPP,
 =38329/1477390,SCTN,X 86630mm Y 8490mm Z 24120mm,X 86630mm Y 8490mm Z 24120mm,X 86630mm Y 8490mm Z 23985mm,ANG_100x100x13,=38329/1467495,  -1.000   0.000   0.000,SUPP,
 =38329/1477393,SCTN,X 90300mm Y 6790mm Z 24209mm,X 90300mm Y 6790mm Z 24209mm,X 90300mm Y 6790mm Z 23985mm,ANG_100x100x13,=54713/138140,  -1.000   0.000   0.000,SUPP,
 =38329/1477396,SCTN,X 90300mm Y 5940mm Z 24251mm,X 90300mm Y 5940mm Z 24251mm,X 90300mm Y 5940mm Z 23985mm,ANG_100x100x13,=54713/138140,  -1.000   0.000   0.000,SUPP,
 =38329/1477405,SCTN,X 82500mm Y 10590mm Z 24017mm,X 82500mm Y 10590mm Z 24017mm,X 82500mm Y 10590mm Z 23985mm,TUBE_165.2x7.1,=46521/662189,   0.000   1.000   0.000,SUPP,
 =38329/1477408,SCTN,X 85050mm Y 10590mm Z 24017mm,X 85050mm Y 10590mm Z 24017mm,X 85050mm Y 10590mm Z 23985mm,TUBE_165.2x7.1,=46521/662456,   0.000   1.000   0.000,SUPP,
 =38329/1477411,SCTN,X 88465mm Y 10590mm Z 24022mm,X 88465mm Y 10590mm Z 24022mm,X 88465mm Y 10590mm Z 23985mm,TUBE_165.2x7.1,=46521/662954,   0.000   1.000   0.000,SUPP,
 =38329/1477414,SCTN,X 91850mm Y 10590mm Z 24022mm,X 91850mm Y 10590mm Z 24022mm,X 91850mm Y 10590mm Z 23985mm,TUBE_165.2x7.1,=46521/663330,   0.000   1.000   0.000,SUPP,
 =38329/1477417,SCTN,X 95250mm Y 10590mm Z 24022mm,X 95250mm Y 10590mm Z 24022mm,X 95250mm Y 10590mm Z 23985mm,TUBE_165.2x7.1,=46521/663642,   0.000   1.000   0.000,SUPP,
 =38329/1477506,SCTN,X 79305mm Y 4990mm Z 26086mm,X 79305mm Y 4990mm Z 26086mm,X 79100mm Y 4990mm Z 26086mm,BEAM_150x150x7x10,=46521/661742,   0.000   1.000   0.000,SUPP,
 =38329/1477596,SCTN,X 82855mm Y 10980mm Z 26161mm,X 82855mm Y 10980mm Z 26161mm,X 82504mm Y 10980mm Z 26161mm,ANG_90x90x10,=46521/662189,   0.000   0.000  -1.000,SUPP,
 =38329/1477601,SCTN,X 82496mm Y 10980mm Z 26161mm,X 82496mm Y 10980mm Z 26161mm,X 82145mm Y 10980mm Z 26161mm,ANG_90x90x10,=46521/662189,   0.000   0.000  -1.000,SUPP,
 =38329/1477680,SCTN,X 82500mm Y 4990mm Z 26086mm,X 82500mm Y 4990mm Z 26086mm,X 82730mm Y 4990mm Z 26086mm,BEAM_150x150x7x10,=46521/662189,   0.000   1.000   0.000,SUPP,
 =38329/1477695,SCTN,X 82500mm Y 4990mm Z 26086mm,X 82500mm Y 4990mm Z 26086mm,X 82270mm Y 4990mm Z 26086mm,BEAM_150x150x7x10,=46521/662189,   0.000  -1.000   0.000,SUPP,
 =38329/1477749,SCTN,X 85405mm Y 10980mm Z 26161mm,X 85405mm Y 10980mm Z 26161mm,X 85054mm Y 10980mm Z 26161mm,ANG_90x90x10,=46521/662456,   0.000   0.000  -1.000,SUPP,
 =38329/1477755,SCTN,X 85054mm Y 10980mm Z 26161mm,X 85054mm Y 10980mm Z 26161mm,X 84698mm Y 10980mm Z 26161mm,ANG_90x90x10,=46521/662456,   0.000   0.000  -1.000,SUPP,
 =38329/1477854,SCTN,X 85050mm Y 4990mm Z 26086mm,X 85050mm Y 4990mm Z 26086mm,X 84820mm Y 4990mm Z 26086mm,BEAM_150x150x7x10,=46521/662456,   0.000  -1.000   0.000,SUPP,
 =38329/1477932,SCTN,X 95246mm Y 7065mm Z 26011mm,X 95246mm Y 7065mm Z 26011mm,X 94980mm Y 7065mm Z 26011mm,ANG_50x50x6,=46521/663642,   0.000  -1.000   0.000,SUPP,
 =38329/1477942,SCTN,X 95246mm Y 7940mm Z 26011mm,X 95246mm Y 7940mm Z 26011mm,X 94790mm Y 7940mm Z 26011mm,ANG_65x65x6,=46521/663642,   0.000  -1.000   0.000,SUPP,
 =38329/1477944,SCTN,X 95246mm Y 9840mm Z 26011mm,X 95246mm Y 9840mm Z 26011mm,X 94790mm Y 9840mm Z 26011mm,ANG_65x65x6,=46521/663642,   0.000  -1.000   0.000,SUPP,
 =38329/1477948,SCTN,X 95030mm Y 10738mm Z 24500mm,X 95030mm Y 10738mm Z 24500mm,X 95030mm Y 10408mm Z 24500mm,ANG_65x65x6,=46521/663642,   0.000   0.000  -1.000,SUPP,
 =38329/1477953,SCTN,X 95250mm Y 10590mm Z 24500mm,X 95250mm Y 10590mm Z 24500mm,X 95036mm Y 10590mm Z 24500mm,ANG_65x65x6,=46521/663642,   0.000   0.000  -1.000,SUPP,
 =38329/1477961,SCTN,X 95030mm Y 10738mm Z 25250mm,X 95030mm Y 10738mm Z 25250mm,X 95030mm Y 10408mm Z 25250mm,ANG_65x65x6,=46521/663642,   0.000   0.000  -1.000,SUPP,
 =38329/1477964,SCTN,X 95250mm Y 10590mm Z 25250mm,X 95250mm Y 10590mm Z 25250mm,X 95036mm Y 10590mm Z 25250mm,ANG_65x65x6,=46521/663642,   0.000   0.000  -1.000,SUPP,
 =38329/1477994,SCTN,X 87330mm Y 8490mm Z 24120mm,X 87330mm Y 8490mm Z 24120mm,X 87330mm Y 8490mm Z 23985mm,ANG_100x100x13,=38329/1467495,   0.000   1.000   0.000,SUPP,
 =38329/1478019,SCTN,X 79325mm Y 4990mm Z 26086mm,X 79325mm Y 4990mm Z 26086mm,X 80570mm Y 4990mm Z 26086mm,BEAM_150x150x7x10,=38329/1369471,   0.000   1.000   0.000,SUPP,
 =38429/56103_0,GENSEC,X 83392mm Y 5193mm Z 28221mm,X 83392mm Y 5193mm Z 28221mm,X 89128mm Y 5193mm Z 28221mm,TUBE_42.7x3.25,=22045/1083263,   0.000   0.000  -1.000,,
 =38429/56107_0,GENSEC,X 83400mm Y 5193mm Z 27836mm,X 83400mm Y 5193mm Z 27836mm,X 89128mm Y 5193mm Z 27836mm,RBAR_19,=22045/1083263,   0.000   0.000  -1.000,,
 =46521/576472,SCTN,X 82550mm Y 10990mm Z 27036mm,X 82550mm Y 10990mm Z 27036mm,X 82550mm Y 10705mm Z 27036mm,ANG_65x65x6,=46521/576468,   1.000   0.000   0.000,SUPP,
 =46521/576473,SCTN,X 82550mm Y 8755mm Z 27036mm,X 82550mm Y 8755mm Z 27036mm,X 82550mm Y 8675mm Z 27036mm,ANG_65x65x6,=46521/576468,   1.000   0.000   0.000,SUPP,
 =46521/576474,SCTN,X 82550mm Y 11040mm Z 27176mm,X 82550mm Y 11040mm Z 27176mm,X 82550mm Y 5340mm Z 27176mm,ANG_130x130x12,=46521/576468,  -1.000   0.000   0.000,SUPP,
 =46521/588951,SCTN,X 85100mm Y 5320mm Z 27176mm,X 85100mm Y 5320mm Z 27176mm,X 85100mm Y 4005mm Z 27176mm,ANG_130x130x12,=46521/588931,  -1.000   0.000   0.000,SUPP,
 =46521/588960,SCTN,X 85050mm Y 4990mm Z 27046mm,X 85050mm Y 4990mm Z 27046mm,X 85050mm Y 4990mm Z 26171mm,TUBE_139.8x6.6,=46521/588931,   0.000  -1.000   0.000,SUPP,
 =46521/588963,SCTN,X 85050mm Y 4100mm Z 27046mm,X 85050mm Y 4100mm Z 27046mm,X 85050mm Y 4100mm Z 26171mm,TUBE_139.8x6.6,=46521/588931,   0.000  -1.000   0.000,SUPP,
 =46521/589606,SCTN,X 88515mm Y 9325mm Z 27036mm,X 88515mm Y 9325mm Z 27036mm,X 88515mm Y 9425mm Z 27036mm,ANG_65x65x6,=30137/1502318,   0.000   0.000   1.000,SUPP,
 =46521/589626,SCTN,X 90165mm Y 8525mm Z 27036mm,X 90165mm Y 8525mm Z 27036mm,X 90165mm Y 8905mm Z 27036mm,ANG_75x75x6,=30137/1516962,   0.000   0.000   1.000,SUPP,
 =46521/589629,SCTN,X 91900mm Y 8525mm Z 27036mm,X 91900mm Y 8525mm Z 27036mm,X 91900mm Y 8905mm Z 27036mm,ANG_65x65x6,=30137/1502465,   0.000   0.000   1.000,SUPP,
 =46521/589833,SCTN,X 80220mm Y 7196mm Z 26817mm,X 80220mm Y 7196mm Z 26817mm,X 80220mm Y 9104mm Z 26817mm,ANG_100x100x10,=30137/1574212,   1.000   0.000   0.000,SUPP,
 =46521/661753,SCTN,X 79100mm Y 10590mm Z 26011mm,X 79100mm Y 10590mm Z 26011mm,X 79100mm Y 10590mm Z 24017mm,TUBE_165.2x7.1,=46521/661742,   0.000   1.000   0.000,SUPP,
 =46521/661757,SCTN,X 79100mm Y 8925mm Z 26011mm,X 79100mm Y 8925mm Z 26011mm,X 79100mm Y 8925mm Z 24099mm,TUBE_165.2x7.1,=46521/661742,   0.000   1.000   0.000,SUPP,
 =46521/661760,SCTN,X 79100mm Y 8925mm Z 24099mm,X 79100mm Y 8925mm Z 24099mm,X 79100mm Y 8925mm Z 23985mm,TUBE_165.2x4.9,=46521/661742,   0.000   1.000   0.000,SUPP,
 =46521/661761,SCTN,X 79100mm Y 6450mm Z 26011mm,X 79100mm Y 6450mm Z 26011mm,X 79100mm Y 6450mm Z 24226mm,TUBE_165.2x7.1,=46521/661742,   0.000   1.000   0.000,SUPP,
 =46521/661764,SCTN,X 79100mm Y 6450mm Z 24226mm,X 79100mm Y 6450mm Z 24226mm,X 79100mm Y 6450mm Z 23985mm,TUBE_165.2x4.9,=46521/661742,   0.000   1.000   0.000,SUPP,
 =46521/661772,SCTN,X 79100mm Y 6450mm Z 25901mm,X 79100mm Y 6450mm Z 25901mm,X 79100mm Y 4100mm Z 24492mm,TUBE_139.8x6.6,=46521/661742,   0.000   0.514  -0.858,SUPP,
 =46521/661779,SCTN,X 79100mm Y 8925mm Z 25901mm,X 79100mm Y 8925mm Z 25901mm,X 79100mm Y 6450mm Z 24389mm,TUBE_139.8x6.6,=46521/661742,   0.000   0.521  -0.853,SUPP,
 =46521/661793,SCTN,X 79100mm Y 10935mm Z 26086mm,X 79100mm Y 10935mm Z 26086mm,X 79100mm Y 2790mm Z 26086mm,BEAM_150x150x7x10,=46521/661742,  -1.000   0.000   0.000,SUPP,
 =46521/661794,SCTN,X 79100mm Y 4100mm Z 26011mm,X 79100mm Y 4100mm Z 26011mm,X 79100mm Y 4100mm Z 24342mm,TUBE_165.2x7.1,=46521/661742,   0.000  -1.000   0.000,SUPP,
 =46521/661797,SCTN,X 79100mm Y 4100mm Z 24342mm,X 79100mm Y 4100mm Z 24342mm,X 79100mm Y 4100mm Z 23985mm,TUBE_165.2x4.9,=46521/661742,   0.000  -1.000   0.000,SUPP,
 =46521/662200,SCTN,X 82500mm Y 10590mm Z 26011mm,X 82500mm Y 10590mm Z 26011mm,X 82500mm Y 10590mm Z 24017mm,TUBE_165.2x7.1,=46521/662189,   0.000   1.000   0.000,SUPP,
 =46521/662203,SCTN,X 82500mm Y 8925mm Z 26011mm,X 82500mm Y 8925mm Z 26011mm,X 82500mm Y 8925mm Z 24099mm,TUBE_165.2x7.1,=46521/662189,   0.000   1.000   0.000,SUPP,
 =46521/662206,SCTN,X 82500mm Y 8925mm Z 24099mm,X 82500mm Y 8925mm Z 24099mm,X 82500mm Y 8925mm Z 23985mm,TUBE_165.2x4.9,=46521/662189,   0.000   1.000   0.000,SUPP,
 =46521/662207,SCTN,X 82500mm Y 6450mm Z 26011mm,X 82500mm Y 6450mm Z 26011mm,X 82500mm Y 6450mm Z 24226mm,TUBE_165.2x7.1,=46521/662189,   0.000   1.000   0.000,SUPP,
